column,protocol,outer_seed,planned_budget,actual_budget,sample_id,canonical_smiles,role,parent_role,full_data_definition,training_label_count,n_total_filtered,parent_budget
25g,compound,1425370602,100,99,56868df74e648402db36,Cc1cccc(C=O)c1Br,gradient_train,pool,all_retained_non_validation_non_test_rows,318,408,100
25g,compound,1425370602,100,99,5731d186953d31c6223e,O=C(c1ccccc1)c1cccc(C(=O)c2ccccc2)c1,gradient_train,pool,all_retained_non_validation_non_test_rows,318,408,100
25g,compound,1425370602,100,99,5795fbf644193e3e9faa,Clc1cccc(Br)c1,gradient_train,gradient_train,all_retained_non_validation_non_test_rows,318,408,100
25g,compound,1425370602,100,99,57a2e2d65ddc2fd19333,Cc1ccc(Cl)cc1Br,gradient_train,pool,all_retained_non_validation_non_test_rows,318,408,100
25g,compound,1425370602,100,99,580a7b82d6974cb67c36,CC(=O)c1c(C)cc(C)cc1C,gradient_train,pool,all_retained_non_validation_non_test_rows,318,408,100
25g,compound,1425370602,100,99,584addcc1d3444ec6f12,O=C(c1ccccc1)c1cccc(C(=O)c2ccccc2)c1,gradient_train,pool,all_retained_non_validation_non_test_rows,318,408,100
25g,compound,1425370602,100,99,5a4aa1796d1a26dfe089,O=Cc1ccc2ccccc2c1Br,test,test,all_retained_non_validation_non_test_rows,318,408,100
25g,compound,1425370602,100,99,5b425ca2d970c0f6b8c5,Clc1cccc(Br)c1,gradient_train,gradient_train,all_retained_non_validation_non_test_rows,318,408,100
25g,compound,1425370602,100,99,5bb9c972dff9492adfe5,CCOC(=O)C(C)(C)Br,gradient_train,gradient_train,all_retained_non_validation_non_test_rows,318,408,100
25g,compound,1425370602,100,99,5d3ce9525de8b7dafd63,CC(=O)c1ccccc1,gradient_train,pool,all_retained_non_validation_non_test_rows,318,408,100
25g,compound,1425370602,100,99,5e45049689497ae544df,O=C(c1ccccc1)c1cccc(C(=O)c2ccccc2)c1,gradient_train,pool,all_retained_non_validation_non_test_rows,318,408,100
25g,compound,1425370602,100,99,6211defd8635697e4fbb,Cc1ccccc1C=O,gradient_train,pool,all_retained_non_validation_non_test_rows,318,408,100
25g,compound,1425370602,100,99,63f63d1fa9bee9359474,CC1CCC(=O)c2ccccc21,gradient_train,pool,all_retained_non_validation_non_test_rows,318,408,100
25g,compound,1425370602,100,99,64174d7a1f001186ef8f,Clc1cccc(Br)c1,gradient_train,gradient_train,all_retained_non_validation_non_test_rows,318,408,100
25g,compound,1425370602,100,99,645f40e3d4ee2de29718,COC(=O)c1ccccc1N,gradient_train,pool,all_retained_non_validation_non_test_rows,318,408,100
25g,compound,1425370602,100,99,6518882abdf6d0bf6529,CC(=O)CC(=O)OC(C)(C)C,gradient_train,pool,all_retained_non_validation_non_test_rows,318,408,100
25g,compound,1425370602,100,99,65457bd44c1b5b7e10f1,Cc1cccc(C=O)c1Br,gradient_train,pool,all_retained_non_validation_non_test_rows,318,408,100
25g,compound,1425370602,100,99,65a397d846c4f44aa77d,O=Cc1ccc2c(c1)CCO2,gradient_train,gradient_train,all_retained_non_validation_non_test_rows,318,408,100
25g,compound,1425370602,100,99,66d494e35467c8043ccb,O=C(c1ccccc1)C1CCCCC1,gradient_train,pool,all_retained_non_validation_non_test_rows,318,408,100
25g,compound,1425370602,100,99,66d90c1d1af78bba89d5,Cc1ccccc1C#N,gradient_train,pool,all_retained_non_validation_non_test_rows,318,408,100
25g,compound,1425370602,100,99,67afef1bb6672f76770c,Ic1ccc(I)cc1,gradient_train,pool,all_retained_non_validation_non_test_rows,318,408,100
25g,compound,1425370602,100,99,67c36d1c198aa43502b1,CCOC(=O)c1ccccc1,test,test,all_retained_non_validation_non_test_rows,318,408,100
25g,compound,1425370602,100,99,68d3e9c2b1acf75c6630,COc1ccc(Br)cc1,gradient_train,gradient_train,all_retained_non_validation_non_test_rows,318,408,100
25g,compound,1425370602,100,99,6956bd5a7d4928c77687,COC(=O)c1ccc(Cl)cc1,gradient_train,gradient_train,all_retained_non_validation_non_test_rows,318,408,100
25g,compound,1425370602,100,99,69c20ca75d3002578673,Brc1ccccc1-c1ccccc1,test,test,all_retained_non_validation_non_test_rows,318,408,100
25g,compound,1425370602,100,99,6b4899da3a32ec55cff0,Brc1ccc2occc2c1,test,test,all_retained_non_validation_non_test_rows,318,408,100
25g,compound,1425370602,100,99,6b4e403d992186b3798b,O=Cc1ccc2c(c1)CCO2,gradient_train,gradient_train,all_retained_non_validation_non_test_rows,318,408,100
25g,compound,1425370602,100,99,6b7da3a072dc617f552d,CC(C)C(=O)c1ccccc1,gradient_train,pool,all_retained_non_validation_non_test_rows,318,408,100
25g,compound,1425370602,100,99,6c3982b4c64da2a42cff,CCOC(=O)c1ccc(OC)cc1,gradient_train,pool,all_retained_non_validation_non_test_rows,318,408,100
25g,compound,1425370602,100,99,6c998b4ad99c3f47dfe4,BrCc1ccccc1CBr,gradient_train,gradient_train,all_retained_non_validation_non_test_rows,318,408,100
25g,compound,1425370602,100,99,6d4a2e2deb2d0a83321c,Cc1cccc(C=O)c1Br,gradient_train,pool,all_retained_non_validation_non_test_rows,318,408,100
25g,compound,1425370602,100,99,6d519fda6f562cc6a9d1,COC(=O)c1ccccc1O,gradient_train,pool,all_retained_non_validation_non_test_rows,318,408,100
25g,compound,1425370602,100,99,6da9e44f6e5c91b99a6a,Cc1ccc(Cl)cc1Br,gradient_train,pool,all_retained_non_validation_non_test_rows,318,408,100
25g,compound,1425370602,100,99,6dcd074e5f22197a66cc,CCCCC(=O)c1ccccc1,gradient_train,pool,all_retained_non_validation_non_test_rows,318,408,100
25g,compound,1425370602,100,99,6eb7cefaca3016db9104,Cc1ccc(C=O)c(C)c1,gradient_train,pool,all_retained_non_validation_non_test_rows,318,408,100
25g,compound,1425370602,100,99,6ec31cb77df8f613cad3,O=C(Cc1ccccc1F)C1CC1,gradient_train,gradient_train,all_retained_non_validation_non_test_rows,318,408,100
25g,compound,1425370602,100,99,6fae73851dfb88fca436,CC(Br)C(=O)OC(C)(C)C,gradient_train,pool,all_retained_non_validation_non_test_rows,318,408,100
25g,compound,1425370602,100,99,6fb280a01d338e9ff1f7,CCOC(=O)c1ccccc1N,gradient_train,pool,all_retained_non_validation_non_test_rows,318,408,100
25g,compound,1425370602,100,99,6fbdc91f9c6d50f706ca,O=Cc1c(F)cccc1F,test,test,all_retained_non_validation_non_test_rows,318,408,100
25g,compound,1425370602,100,99,6ffa9fc976064d7aeddf,CC(C)C(=O)c1ccccc1,gradient_train,pool,all_retained_non_validation_non_test_rows,318,408,100
25g,compound,1425370602,100,99,70d9254751f5eb5697a0,O=Cc1ccc(Br)cc1O,gradient_train,pool,all_retained_non_validation_non_test_rows,318,408,100
25g,compound,1425370602,100,99,71b66ec976a562e56acd,O=C(c1ccccc1)c1ccc(Cl)cc1,gradient_train,pool,all_retained_non_validation_non_test_rows,318,408,100
25g,compound,1425370602,100,99,731b59f58625f7180e87,COC(=O)Cc1ccc(Br)cc1,gradient_train,pool,all_retained_non_validation_non_test_rows,318,408,100
25g,compound,1425370602,100,99,734ce34ed1d368754112,O=C(c1ccccc1)c1cccc(C(=O)c2ccccc2)c1,gradient_train,pool,all_retained_non_validation_non_test_rows,318,408,100
25g,compound,1425370602,100,99,7448caa62295671a73e8,COc1ccc(OC)c(Br)c1,gradient_train,pool,all_retained_non_validation_non_test_rows,318,408,100
25g,compound,1425370602,100,99,7451b026e01b69e56e43,CC1CCC(=O)c2ccccc21,gradient_train,pool,all_retained_non_validation_non_test_rows,318,408,100
25g,compound,1425370602,100,99,753cd2fc30dbdcea5119,CC(=O)c1c(C)cc(C)cc1C,gradient_train,pool,all_retained_non_validation_non_test_rows,318,408,100
25g,compound,1425370602,100,99,761e675592e3a2067c75,Brc1ccc(Br)c2ccccc12,gradient_train,pool,all_retained_non_validation_non_test_rows,318,408,100
25g,compound,1425370602,100,99,78584e387fdab3c21204,CCOC(=O)c1ccc(OC)cc1,gradient_train,pool,all_retained_non_validation_non_test_rows,318,408,100
25g,compound,1425370602,100,99,79675bcf5b0e99e5b61b,COC(=O)c1ccccc1O,gradient_train,pool,all_retained_non_validation_non_test_rows,318,408,100
25g,compound,1425370602,100,99,7a2902325d54e5c68fe5,COc1ccc(Br)c(C)c1,gradient_train,pool,all_retained_non_validation_non_test_rows,318,408,100
25g,compound,1425370602,100,99,7b87a9d8decea9a2f9a8,O=C(Cc1ccccc1)c1ccccc1,test,test,all_retained_non_validation_non_test_rows,318,408,100
25g,compound,1425370602,100,99,7b8a03e07e1678ca0d67,CCCC(=O)c1ccc(-c2ccccc2)cc1,gradient_train,gradient_train,all_retained_non_validation_non_test_rows,318,408,100
25g,compound,1425370602,100,99,7beaa11263fd8eb7800a,COCCOC(=O)CC(C)=O,gradient_train,pool,all_retained_non_validation_non_test_rows,318,408,100
25g,compound,1425370602,100,99,7d89242a73ce7b12c178,CC(=O)c1ccc(C)cc1,gradient_train,pool,all_retained_non_validation_non_test_rows,318,408,100
25g,compound,1425370602,100,99,7f1c75b216e3d24b7ec2,COc1ccc(Br)c(C)c1,gradient_train,pool,all_retained_non_validation_non_test_rows,318,408,100
25g,compound,1425370602,100,99,7f4b9a82a252613c3034,CC(=O)c1ccc(Br)cc1,gradient_train,pool,all_retained_non_validation_non_test_rows,318,408,100
25g,compound,1425370602,100,99,8020ab1644ce2e695c4f,Cc1cccc(C=O)c1Br,gradient_train,pool,all_retained_non_validation_non_test_rows,318,408,100
25g,compound,1425370602,100,99,807ed88222c66bdb76c2,CCOC(=O)c1ccccc1,test,test,all_retained_non_validation_non_test_rows,318,408,100
25g,compound,1425370602,100,99,8097db6e24570d791c2a,COC(=O)Cc1cccc2ccccc12,test,test,all_retained_non_validation_non_test_rows,318,408,100
25g,compound,1425370602,100,99,8178ea799914f45ea337,CSc1ccc(C=O)cc1,gradient_train,pool,all_retained_non_validation_non_test_rows,318,408,100
25g,compound,1425370602,100,99,81853936cfb61b7e96a5,BrCc1ccccc1CBr,gradient_train,gradient_train,all_retained_non_validation_non_test_rows,318,408,100
25g,compound,1425370602,100,99,81e6b2a63408a098c133,COc1cccc(OC)c1C=O,gradient_train,gradient_train,all_retained_non_validation_non_test_rows,318,408,100
25g,compound,1425370602,100,99,82169c113b8ac0311126,CCOC(=O)Cc1ccccc1,gradient_train,pool,all_retained_non_validation_non_test_rows,318,408,100
25g,compound,1425370602,100,99,834913600111fac7ab29,COCCCCC(=O)c1ccc(C(F)(F)F)cc1,gradient_train,gradient_train,all_retained_non_validation_non_test_rows,318,408,100
25g,compound,1425370602,100,99,840e043b7a1c1158bb2e,CCOC(=O)C(C(=O)OCC)c1ccccc1,gradient_train,pool,all_retained_non_validation_non_test_rows,318,408,100
25g,compound,1425370602,100,99,84542553a0bacc6c5212,CCC(O)c1ccccc1,gradient_train,pool,all_retained_non_validation_non_test_rows,318,408,100
25g,compound,1425370602,100,99,84e181caaa3c4c55f141,COc1ccc(Br)c(C)c1,gradient_train,pool,all_retained_non_validation_non_test_rows,318,408,100
25g,compound,1425370602,100,99,859183ebecf4827cc3a2,Brc1ccc2occc2c1,test,test,all_retained_non_validation_non_test_rows,318,408,100
25g,compound,1425370602,100,99,85be6ad364dee19d2c56,Brc1ccc(Br)c2ccccc12,gradient_train,pool,all_retained_non_validation_non_test_rows,318,408,100
25g,compound,1425370602,100,99,862876f88fba22b901a8,FC(F)(F)c1cc(Br)cc(C(F)(F)F)c1,gradient_train,gradient_train,all_retained_non_validation_non_test_rows,318,408,100
25g,compound,1425370602,100,99,865cbecc6948450c0cc0,CC(C)C(=O)c1ccccc1,gradient_train,pool,all_retained_non_validation_non_test_rows,318,408,100
25g,compound,1425370602,100,99,86766eb436725f32cb05,O=C(c1ccccc1)C1CCCCC1,gradient_train,pool,all_retained_non_validation_non_test_rows,318,408,100
25g,compound,1425370602,100,99,86ab142da80aec5fedec,CCCCCCCCCCCCc1cc(Br)sc1Br,gradient_train,pool,all_retained_non_validation_non_test_rows,318,408,100
25g,compound,1425370602,100,99,86e21ff3197eeba2986d,CC(=O)c1c(C)cc(C)cc1C,gradient_train,pool,all_retained_non_validation_non_test_rows,318,408,100
25g,compound,1425370602,100,99,8867318897ccc6323467,CC(C)c1ccccc1O,test,test,all_retained_non_validation_non_test_rows,318,408,100
25g,compound,1425370602,100,99,88d457ca615277fcfe30,CCOC(=O)c1ccccc1,test,test,all_retained_non_validation_non_test_rows,318,408,100
25g,compound,1425370602,100,99,88f788f99ed3f46c3062,COC(=O)C#CC(=O)OC,test,test,all_retained_non_validation_non_test_rows,318,408,100
25g,compound,1425370602,100,99,8a92d928b562f6e6cccc,CC1CCC(=O)c2ccccc21,gradient_train,pool,all_retained_non_validation_non_test_rows,318,408,100
25g,compound,1425370602,100,99,8d64ead8cf316b96e0d6,N#Cc1ccccc1Br,gradient_train,pool,all_retained_non_validation_non_test_rows,318,408,100
25g,compound,1425370602,100,99,8e8910330b0b2dd08bef,O=Cc1cc(Cl)ccc1Br,gradient_train,pool,all_retained_non_validation_non_test_rows,318,408,100
25g,compound,1425370602,100,99,8f5da33bc2f073aa7c41,C=CC(=O)OCCOc1ccccc1,test,test,all_retained_non_validation_non_test_rows,318,408,100
25g,compound,1425370602,100,99,8f7fb924ad5a7e58c9bf,CC(=O)CC(=O)OC(C)(C)C,gradient_train,pool,all_retained_non_validation_non_test_rows,318,408,100
25g,compound,1425370602,100,99,8f8c7a8eef2727c2faed,CCOC(=O)/C=C/c1ccccc1,test,test,all_retained_non_validation_non_test_rows,318,408,100
25g,compound,1425370602,100,99,910807e16ddc4dc9191b,CC(=O)c1ccccc1Br,gradient_train,pool,all_retained_non_validation_non_test_rows,318,408,100
25g,compound,1425370602,100,99,917c18a6904e2edae8af,CCOC(=O)c1ccc(OC)cc1,gradient_train,pool,all_retained_non_validation_non_test_rows,318,408,100
25g,compound,1425370602,100,99,9188194dbb2bc3fa6821,CCCCCCCCCCCCc1cc(Br)sc1Br,gradient_train,pool,all_retained_non_validation_non_test_rows,318,408,100
25g,compound,1425370602,100,99,91c3796ae178d1fe06aa,Cc1ccccc1C=O,gradient_train,pool,all_retained_non_validation_non_test_rows,318,408,100
25g,compound,1425370602,100,99,92b4442f029bd2b52e98,CCOC(=O)c1ccccc1,test,test,all_retained_non_validation_non_test_rows,318,408,100
25g,compound,1425370602,100,99,9326d65ad13f8538dc59,O=Cc1ccc(-c2ccccc2)cc1,gradient_train,pool,all_retained_non_validation_non_test_rows,318,408,100
25g,compound,1425370602,100,99,9406db14912a71f66029,CCOC(=O)C(C(=O)OCC)c1ccccc1,gradient_train,pool,all_retained_non_validation_non_test_rows,318,408,100
25g,compound,1425370602,100,99,94681efab1a6b8a6d077,CCOC(=O)C(C(=O)OCC)c1ccccc1,gradient_train,pool,all_retained_non_validation_non_test_rows,318,408,100
25g,compound,1425370602,100,99,94851e42825ce0ad0bff,CC(=O)c1ccccc1Br,gradient_train,pool,all_retained_non_validation_non_test_rows,318,408,100
25g,compound,1425370602,100,99,95f35ffb76fe32a53218,COc1ccc(OC)c(Br)c1,gradient_train,pool,all_retained_non_validation_non_test_rows,318,408,100
25g,compound,1425370602,100,99,96393d74d2fa6203cd8e,O=C(/C=C/c1ccccc1)/C=C/c1ccccc1,test,test,all_retained_non_validation_non_test_rows,318,408,100
25g,compound,1425370602,100,99,96487a04d932bc1d2a3f,BrCc1ccccc1CBr,gradient_train,gradient_train,all_retained_non_validation_non_test_rows,318,408,100
25g,compound,1425370602,100,99,9704d795444cbcf576c5,O=C(/C=C/c1ccccc1)c1ccccc1,gradient_train,pool,all_retained_non_validation_non_test_rows,318,408,100
25g,compound,1425370602,100,99,978b46204d8cbdb3fd85,CC(Br)C(=O)OC(C)(C)C,gradient_train,pool,all_retained_non_validation_non_test_rows,318,408,100
25g,compound,1425370602,100,99,981735d2c190683bd824,Cc1ccc(C=O)c(C)c1,gradient_train,pool,all_retained_non_validation_non_test_rows,318,408,100
25g,compound,1425370602,100,99,99614f82a30bbabe4c93,COC(=O)C#CC(=O)OC,test,test,all_retained_non_validation_non_test_rows,318,408,100
25g,compound,1425370602,100,99,99c4018f20a7997e1220,O=C(c1ccccc1)c1ccc(Cl)cc1,gradient_train,pool,all_retained_non_validation_non_test_rows,318,408,100
25g,compound,1425370602,100,99,9adc3f6b5754207e21ac,O=Cc1ccc(Br)cc1O,gradient_train,pool,all_retained_non_validation_non_test_rows,318,408,100
25g,compound,1425370602,100,99,9b82553bdadb53cf3c81,CC(=O)c1ccccc1,gradient_train,pool,all_retained_non_validation_non_test_rows,318,408,100
25g,compound,1425370602,100,99,9cd51ee1f8f3754b1b07,COC(=O)Cc1ccc(Br)cc1,gradient_train,pool,all_retained_non_validation_non_test_rows,318,408,100
25g,compound,1425370602,100,99,9d6e6e09712f1cbec673,O=C(c1ccccc1)c1ccc(Cl)cc1,gradient_train,pool,all_retained_non_validation_non_test_rows,318,408,100
25g,compound,1425370602,100,99,9dbfada8084b3b4b0d8d,Cc1ccc(Cl)cc1Br,gradient_train,pool,all_retained_non_validation_non_test_rows,318,408,100
25g,compound,1425370602,100,99,9e9562f9c43965929037,CC(C)(C)c1cc(C=O)cc(C(C)(C)C)c1,gradient_train,pool,all_retained_non_validation_non_test_rows,318,408,100
25g,compound,1425370602,100,99,a06aa3502d2075de7357,Ic1ccc(I)cc1,gradient_train,pool,all_retained_non_validation_non_test_rows,318,408,100
25g,compound,1425370602,100,99,a112bc8b77fb0211e81e,CCOC(=O)Cc1ccccc1,gradient_train,pool,all_retained_non_validation_non_test_rows,318,408,100
25g,compound,1425370602,100,99,a1161f6dda7784521b41,O=C(c1ccccc1)C1CCCCC1,gradient_train,pool,all_retained_non_validation_non_test_rows,318,408,100
25g,compound,1425370602,100,99,a1dad8e3e3b54186a986,CCOC(=O)c1cccnc1,test,test,all_retained_non_validation_non_test_rows,318,408,100
25g,compound,1425370602,100,99,a298430505de328e9188,Ic1ccc(I)cc1,gradient_train,pool,all_retained_non_validation_non_test_rows,318,408,100
25g,compound,1425370602,100,99,a2a91cb346e599152f75,O=C(Cc1ccccc1F)C1CC1,gradient_train,gradient_train,all_retained_non_validation_non_test_rows,318,408,100
25g,compound,1425370602,100,99,a3e0a6c37ff0df8bc120,CC(=O)c1ccc(C)cc1,gradient_train,pool,all_retained_non_validation_non_test_rows,318,408,100
25g,compound,1425370602,100,99,a4231d67e5d13ab37679,O=C(c1ccccc1)C1CCCCC1,gradient_train,pool,all_retained_non_validation_non_test_rows,318,408,100
25g,compound,1425370602,100,99,a441232185bdf31abf6c,CC(=O)c1c(C)cc(C)cc1C,gradient_train,pool,all_retained_non_validation_non_test_rows,318,408,100
25g,compound,1425370602,100,99,a4be93de6d5738c27ca4,CCOC(=O)Cc1ccccc1,gradient_train,pool,all_retained_non_validation_non_test_rows,318,408,100
25g,compound,1425370602,100,99,a4e2c931c64f6a0d8ae7,CC(C)(C)c1cc(C=O)cc(C(C)(C)C)c1,gradient_train,pool,all_retained_non_validation_non_test_rows,318,408,100
25g,compound,1425370602,100,99,a5274a58d3f0cf0e3f93,CC(C)(C)c1cc(C=O)cc(C(C)(C)C)c1,gradient_train,pool,all_retained_non_validation_non_test_rows,318,408,100
25g,compound,1425370602,100,99,a68e50d402b122bd2a8f,CC(=O)c1ccc(Br)cc1,gradient_train,pool,all_retained_non_validation_non_test_rows,318,408,100
25g,compound,1425370602,100,99,a70b91bd9e118f9d5379,C/C(=N\O)c1ccccc1,test,test,all_retained_non_validation_non_test_rows,318,408,100
25g,compound,1425370602,100,99,a763335476941b78d216,O=Cc1ccc(-c2ccccc2)cc1,gradient_train,pool,all_retained_non_validation_non_test_rows,318,408,100
25g,compound,1425370602,100,99,a79063764818124abd24,COc1ccc(Br)c(C)c1,gradient_train,pool,all_retained_non_validation_non_test_rows,318,408,100
25g,compound,1425370602,100,99,a83028a9dd75cb6b37a7,Brc1ccccc1-c1ccccc1,test,test,all_retained_non_validation_non_test_rows,318,408,100
25g,compound,1425370602,100,99,a8f0e4e671476e7660ff,CC(=O)c1ccccc1Br,gradient_train,pool,all_retained_non_validation_non_test_rows,318,408,100
25g,compound,1425370602,100,99,aa103d5795b653ee8059,CC(C)COC(=O)c1ccccc1,gradient_train,pool,all_retained_non_validation_non_test_rows,318,408,100
25g,compound,1425370602,100,99,aa61fdd9bb9a6135974f,CCOC(=O)Cc1ccccc1,gradient_train,pool,all_retained_non_validation_non_test_rows,318,408,100
25g,compound,1425370602,100,99,aa74a7a5d8f53641188b,Cc1ccc(Cl)cc1Br,gradient_train,pool,all_retained_non_validation_non_test_rows,318,408,100
25g,compound,1425370602,100,99,aab186b4be5257116e21,FC(F)(F)c1cc(Br)cc(C(F)(F)F)c1,gradient_train,gradient_train,all_retained_non_validation_non_test_rows,318,408,100
25g,compound,1425370602,100,99,ad0273e5f1d84aed41a8,COCCCCC(=O)c1ccc(C(F)(F)F)cc1,gradient_train,gradient_train,all_retained_non_validation_non_test_rows,318,408,100
25g,compound,1425370602,100,99,ad9c20db94f8f8095ca0,COc1ccc(Br)c(C)c1,gradient_train,pool,all_retained_non_validation_non_test_rows,318,408,100
25g,compound,1425370602,100,99,adfdf7af00470db397a5,C/C(=N\O)c1ccccc1,test,test,all_retained_non_validation_non_test_rows,318,408,100
25g,compound,1425370602,100,99,aea2da371ad43babb78d,O=Cc1cc(Cl)ccc1Br,gradient_train,pool,all_retained_non_validation_non_test_rows,318,408,100
25g,compound,1425370602,100,99,afe921294a1024fd32f4,FC(F)(F)c1cc(Br)cc(C(F)(F)F)c1,gradient_train,gradient_train,all_retained_non_validation_non_test_rows,318,408,100
25g,compound,1425370602,100,99,b04a947cda799efdd6fc,Cc1ccccc1C=O,gradient_train,pool,all_retained_non_validation_non_test_rows,318,408,100
