column,protocol,seed,budget,actual_budget,method,target,dimension,level,q33,q67,q90,n,rmse,mae,median_absolute_error
25g,compound,769539383,30,30,standard_shallow_finetune,V1,source_q50,mid,4.8059364,7.05717267,13.6395505,60,9.437904137422972,7.114017233333334,5.677225000000002
25g,compound,769539383,30,30,standard_shallow_finetune,V1,source_q50,high,4.8059364,7.05717267,13.6395505,32,36.53028643184431,28.10016653125,22.671111500000002
25g,compound,769539383,30,30,standard_shallow_finetune,V1,source_q50,top10,4.8059364,7.05717267,13.6395505,12,51.344475353033516,42.19995333333333,38.29916500000001
25g,compound,769539383,30,30,standard_shallow_finetune,V1,target_magnitude,low,21.16625,36.3775,85.2875,37,7.988264221796773,5.64852145945946,4.8710590000000025
25g,compound,769539383,30,30,standard_shallow_finetune,V1,target_magnitude,mid,21.16625,36.3775,85.2875,37,13.006145834927095,7.998026027027025,5.792629999999999
25g,compound,769539383,30,30,standard_shallow_finetune,V1,target_magnitude,high,21.16625,36.3775,85.2875,37,32.95475082466729,24.877676270270275,17.298399999999997
25g,compound,769539383,30,30,standard_shallow_finetune,V1,target_magnitude,top10,21.16625,36.3775,85.2875,12,51.52390478363481,44.12974450000001,41.644865
25g,compound,769539383,30,30,standard_shallow_finetune,V1,EA,low,,,,39,29.655881524247057,20.756810769230768,12.953708000000006
25g,compound,769539383,30,30,standard_shallow_finetune,V1,EA,mid,,,,53,16.14060006233266,9.735120745283018,4.945019
25g,compound,769539383,30,30,standard_shallow_finetune,V1,EA,high,,,,19,6.050932929078114,5.258908394736842,5.972669
25g,compound,769539383,30,30,standard_shallow_finetune,V2,source_q50,low,11.97341091,20.05383405,33.72660200000001,49,11.57080806507953,9.005259346938775,7.081674999999997
25g,compound,769539383,30,30,standard_shallow_finetune,V2,source_q50,mid,11.97341091,20.05383405,33.72660200000001,38,21.05664800137819,15.58703005263158,11.163106999999997
25g,compound,769539383,30,30,standard_shallow_finetune,V2,source_q50,high,11.97341091,20.05383405,33.72660200000001,24,60.846350564834324,43.77165441666667,30.18946000000001
25g,compound,769539383,30,30,standard_shallow_finetune,V2,source_q50,top10,11.97341091,20.05383405,33.72660200000001,7,93.34887807383433,73.01683571428573,79.92297000000002
25g,compound,769539383,30,30,standard_shallow_finetune,V2,target_magnitude,low,35.7375,57.56125,132.3625,37,9.711692858979976,7.755737864864866,7.052002999999996
25g,compound,769539383,30,30,standard_shallow_finetune,V2,target_magnitude,mid,35.7375,57.56125,132.3625,37,13.938260132495671,10.615177351351353,6.720545000000001
25g,compound,769539383,30,30,standard_shallow_finetune,V2,target_magnitude,high,35.7375,57.56125,132.3625,37,52.398061352346836,37.95569440540542,30.127620000000007
25g,compound,769539383,30,30,standard_shallow_finetune,V2,target_magnitude,top10,35.7375,57.56125,132.3625,12,80.89139945531208,64.08097116666669,66.18862700000001
25g,compound,769539383,30,30,standard_shallow_finetune,V2,EA,low,,,,39,44.92704474751686,29.063012051282058,19.632137
25g,compound,769539383,30,30,standard_shallow_finetune,V2,EA,mid,,,,53,24.034683606182835,14.564031320754719,7.156922000000002
25g,compound,769539383,30,30,standard_shallow_finetune,V2,EA,high,,,,19,12.4140753634143,9.407022421052629,7.324527
25g,compound,769539383,30,30,standard_full_finetune,V1,source_q50,low,4.8059364,7.05717267,13.6395505,19,8.556488844149236,6.7838789473684225,5.8090980000000005
25g,compound,769539383,30,30,standard_full_finetune,V1,source_q50,mid,4.8059364,7.05717267,13.6395505,60,13.906150418905302,10.070917716666665,6.802840999999999
25g,compound,769539383,30,30,standard_full_finetune,V1,source_q50,high,4.8059364,7.05717267,13.6395505,32,68.85904702325398,50.710102937500004,31.6436255
25g,compound,769539383,30,30,standard_full_finetune,V1,source_q50,top10,4.8059364,7.05717267,13.6395505,12,92.1140470887614,74.97024758333335,60.907567
25g,compound,769539383,30,30,standard_full_finetune,V1,target_magnitude,low,21.16625,36.3775,85.2875,37,12.295003561089171,7.041942567567568,5.015454999999999
25g,compound,769539383,30,30,standard_full_finetune,V1,target_magnitude,mid,21.16625,36.3775,85.2875,37,18.697637644233122,11.732244189189188,8.615904000000002
25g,compound,769539383,30,30,standard_full_finetune,V1,target_magnitude,high,21.16625,36.3775,85.2875,37,62.858842456238484,44.89803100000001,28.85964
25g,compound,769539383,30,30,standard_full_finetune,V1,target_magnitude,top10,21.16625,36.3775,85.2875,12,90.72105419079163,74.55582683333334,54.462140500000004
25g,compound,769539383,30,30,standard_full_finetune,V1,EA,low,,,,39,53.7153620565355,38.60879151282053,27.137656
25g,compound,769539383,30,30,standard_full_finetune,V1,EA,mid,,,,53,31.21217840956322,14.37887958490566,6.941912000000002
25g,compound,769539383,30,30,standard_full_finetune,V1,EA,high,,,,19,5.444630893787568,4.634135263157895,3.9075349999999993
25g,compound,769539383,30,30,standard_full_finetune,V2,source_q50,low,11.97341091,20.05383405,33.72660200000001,49,13.89820142197617,9.482693346938776,7.186021999999998
25g,compound,769539383,30,30,standard_full_finetune,V2,source_q50,mid,11.97341091,20.05383405,33.72660200000001,38,42.07877347125419,30.925295342105272,25.92527
25g,compound,769539383,30,30,standard_full_finetune,V2,source_q50,high,11.97341091,20.05383405,33.72660200000001,24,109.62433520918765,75.52282620833334,45.238688
25g,compound,769539383,30,30,standard_full_finetune,V2,source_q50,top10,11.97341091,20.05383405,33.72660200000001,7,166.74564193027123,139.86830285714285,107.89122
25g,compound,769539383,30,30,standard_full_finetune,V2,target_magnitude,low,35.7375,57.56125,132.3625,37,12.873454570567748,7.998889648648648,5.967829999999999
25g,compound,769539383,30,30,standard_full_finetune,V2,target_magnitude,mid,35.7375,57.56125,132.3625,37,26.57277701726341,21.138016378378378,18.403183
25g,compound,769539383,30,30,standard_full_finetune,V2,target_magnitude,high,35.7375,57.56125,132.3625,37,94.8555630633447,64.17014872972973,37.631699999999995
25g,compound,769539383,30,30,standard_full_finetune,V2,target_magnitude,top10,35.7375,57.56125,132.3625,12,135.72071490896744,109.29669833333334,87.38049999999998
25g,compound,769539383,30,30,standard_full_finetune,V2,EA,low,,,,39,78.87497963944617,55.285132743589735,34.91259000000001
25g,compound,769539383,30,30,standard_full_finetune,V2,EA,mid,,,,53,47.62611166955976,21.673698603773587,10.422187999999998
25g,compound,769539383,30,30,standard_full_finetune,V2,EA,high,,,,19,11.055121339619006,7.764990684210527,5.042538
25g,compound,769539383,30,30,source_anchored_shallow,V1,source_q50,low,4.8059364,7.05717267,13.6395505,19,8.754298257859828,8.334410868421054,8.277497
25g,compound,769539383,30,30,source_anchored_shallow,V1,source_q50,mid,4.8059364,7.05717267,13.6395505,60,14.323847773789575,11.948610525000001,10.026873
25g,compound,769539383,30,30,source_anchored_shallow,V1,source_q50,high,4.8059364,7.05717267,13.6395505,32,58.152184284694656,46.02914946875,34.8914625
25g,compound,769539383,30,30,source_anchored_shallow,V1,source_q50,top10,4.8059364,7.05717267,13.6395505,12,85.55499280550985,76.33825258333333,72.2134245
25g,compound,769539383,30,30,source_anchored_shallow,V1,target_magnitude,low,21.16625,36.3775,85.2875,37,7.520060094829317,7.0241934324324315,6.997023000000002
25g,compound,769539383,30,30,source_anchored_shallow,V1,target_magnitude,mid,21.16625,36.3775,85.2875,37,12.267424385113953,11.521256378378379,10.873698000000001
25g,compound,769539383,30,30,source_anchored_shallow,V1,target_magnitude,high,21.16625,36.3775,85.2875,37,55.58524155934814,44.919502108108105,34.05433
25g,compound,769539383,30,30,source_anchored_shallow,V1,target_magnitude,top10,21.16625,36.3775,85.2875,12,88.31192576076005,82.22566516666667,72.2134245
25g,compound,769539383,30,30,source_anchored_shallow,V1,EA,low,,,,39,44.31684791408496,30.883252384615382,18.859972
25g,compound,769539383,30,30,source_anchored_shallow,V1,EA,mid,,,,53,28.70926722064615,18.30951128301887,10.114766
25g,compound,769539383,30,30,source_anchored_shallow,V1,EA,high,,,,19,9.461886059433388,9.123804210526316,8.862456000000002
25g,compound,769539383,30,30,source_anchored_shallow,V2,source_q50,low,11.97341091,20.05383405,33.72660200000001,49,16.823097122234802,15.192283316326531,14.222328
25g,compound,769539383,30,30,source_anchored_shallow,V2,source_q50,mid,11.97341091,20.05383405,33.72660200000001,38,31.294684861606985,26.38217534210526,24.2148965
25g,compound,769539383,30,30,source_anchored_shallow,V2,source_q50,high,11.97341091,20.05383405,33.72660200000001,24,103.57198529527862,83.50219920833332,69.558762
25g,compound,769539383,30,30,source_anchored_shallow,V2,source_q50,top10,11.97341091,20.05383405,33.72660200000001,7,164.3133392174353,152.79124142857145,149.10925
25g,compound,769539383,30,30,source_anchored_shallow,V2,target_magnitude,low,35.7375,57.56125,132.3625,37,12.619034344771356,11.943697445945947,11.509946000000001
25g,compound,769539383,30,30,source_anchored_shallow,V2,target_magnitude,mid,35.7375,57.56125,132.3625,37,19.832718545976252,18.91908994594595,18.350150000000003
25g,compound,769539383,30,30,source_anchored_shallow,V2,target_magnitude,high,35.7375,57.56125,132.3625,37,88.23950793250125,70.51551872972973,50.59816000000001
25g,compound,769539383,30,30,source_anchored_shallow,V2,target_magnitude,top10,35.7375,57.56125,132.3625,12,140.3229697379572,128.9904495,115.203239
25g,compound,769539383,30,30,source_anchored_shallow,V2,EA,low,,,,39,70.08033746342286,47.7308706923077,28.127254
25g,compound,769539383,30,30,source_anchored_shallow,V2,EA,mid,,,,53,45.40314925897267,29.23627881132076,17.864902000000004
25g,compound,769539383,30,30,source_anchored_shallow,V2,EA,high,,,,19,20.182858408016795,17.89318907894737,15.07487
25g,compound,769539383,30,30,source_anchored_full,V1,source_q50,low,4.8059364,7.05717267,13.6395505,19,12.932419819709937,11.862775373684212,11.807562999999998
25g,compound,769539383,30,30,source_anchored_full,V1,source_q50,mid,4.8059364,7.05717267,13.6395505,60,20.256606502529497,17.857311498333335,15.019079
25g,compound,769539383,30,30,source_anchored_full,V1,source_q50,high,4.8059364,7.05717267,13.6395505,32,80.96418366402568,63.93706374375,47.822210999999996
25g,compound,769539383,30,30,source_anchored_full,V1,source_q50,top10,4.8059364,7.05717267,13.6395505,12,120.5011251174602,106.76348866666667,89.3886985
25g,compound,769539383,30,30,source_anchored_full,V1,target_magnitude,low,21.16625,36.3775,85.2875,37,11.051122755279225,10.593196243243241,10.709253700000001
25g,compound,769539383,30,30,source_anchored_full,V1,target_magnitude,mid,21.16625,36.3775,85.2875,37,17.639312702280463,16.973823089189192,16.524763
25g,compound,769539383,30,30,source_anchored_full,V1,target_magnitude,high,21.16625,36.3775,85.2875,37,77.37811497977076,62.77939855405405,46.366914
25g,compound,769539383,30,30,source_anchored_full,V1,target_magnitude,top10,21.16625,36.3775,85.2875,12,123.00705354383103,113.99221741666666,89.3886985
25g,compound,769539383,30,30,source_anchored_full,V1,EA,low,,,,39,60.81131438225635,44.22005774871795,26.575622000000003
25g,compound,769539383,30,30,source_anchored_full,V1,EA,mid,,,,53,41.29070511515218,26.238087658490567,15.059547
25g,compound,769539383,30,30,source_anchored_full,V1,EA,high,,,,19,12.524443466042818,11.979819142105265,11.807562999999998
25g,compound,769539383,30,30,source_anchored_full,V2,source_q50,low,11.97341091,20.05383405,33.72660200000001,49,21.183709651160193,20.001093030612246,18.85907
25g,compound,769539383,30,30,source_anchored_full,V2,source_q50,mid,11.97341091,20.05383405,33.72660200000001,38,42.933492017941035,39.021248776315794,31.843111999999998
25g,compound,769539383,30,30,source_anchored_full,V2,source_q50,high,11.97341091,20.05383405,33.72660200000001,24,147.56772188491954,124.43771554166666,98.2196465
25g,compound,769539383,30,30,source_anchored_full,V2,source_q50,top10,11.97341091,20.05383405,33.72660200000001,7,234.639232559114,223.3200104285714,188.642243
25g,compound,769539383,30,30,source_anchored_full,V2,target_magnitude,low,35.7375,57.56125,132.3625,37,18.10877922177884,17.65354127027027,17.882959
25g,compound,769539383,30,30,source_anchored_full,V2,target_magnitude,mid,35.7375,57.56125,132.3625,37,28.56198051691707,27.75130336486486,28.476869999999998
25g,compound,769539383,30,30,source_anchored_full,V2,target_magnitude,high,35.7375,57.56125,132.3625,37,124.37364025063835,101.87532252702702,66.834474
25g,compound,769539383,30,30,source_anchored_full,V2,target_magnitude,top10,35.7375,57.56125,132.3625,12,196.83729303346274,182.25874483333334,161.97795200000002
25g,compound,769539383,30,30,source_anchored_full,V2,EA,low,,,,39,98.18036917805462,72.10514733333335,48.04155899999999
25g,compound,769539383,30,30,source_anchored_full,V2,EA,mid,,,,53,65.66056432736796,42.29175301886793,24.158008
25g,compound,769539383,30,30,source_anchored_full,V2,EA,high,,,,19,23.201297481902284,20.831712052631577,16.132794
25g,compound,769539383,50,52,scale_only,V1,source_q50,low,4.686568047,6.303419183000001,12.577470400000005,15,9.310472756051302,9.058048990072727,8.987371142303719
25g,compound,769539383,50,52,scale_only,V1,source_q50,mid,4.686568047,6.303419183000001,12.577470400000005,58,14.191225886846278,13.062783413436684,12.974826271071686
25g,compound,769539383,50,52,scale_only,V1,source_q50,high,4.686568047,6.303419183000001,12.577470400000005,38,22.17641309285014,16.464524846674845,13.076010645867079
25g,compound,769539383,50,52,scale_only,V1,source_q50,top10,4.686568047,6.303419183000001,12.577470400000005,13,32.185351871638275,25.627731516507918,17.555020474953352
25g,compound,769539383,50,52,scale_only,V1,target_magnitude,low,21.16625,36.3775,85.2875,37,14.7422927803472,14.000296298927188,13.436994674338841
25g,compound,769539383,50,52,scale_only,V1,target_magnitude,mid,21.16625,36.3775,85.2875,37,15.969337684943303,12.10960679595139,10.24079518575784
25g,compound,769539383,50,52,scale_only,V1,target_magnitude,high,21.16625,36.3775,85.2875,37,19.58485192913472,14.948586553879867,10.639725420744696
25g,compound,769539383,50,52,scale_only,V1,target_magnitude,top10,21.16625,36.3775,85.2875,12,27.403069439757363,22.398979949376557,17.468444222422924
25g,compound,769539383,50,52,scale_only,V1,EA,low,,,,39,21.762732856460193,16.17502255054894,10.639725420744696
25g,compound,769539383,50,52,scale_only,V1,EA,mid,,,,53,13.423379810611298,11.931279928338595,11.179062897006379
25g,compound,769539383,50,52,scale_only,V1,EA,high,,,,19,13.85664923767598,13.472652701616216,13.278700093839657
25g,compound,769539383,50,52,scale_only,V2,source_q50,low,11.11316581,16.933916840000002,29.833172900000015,40,12.813184389111493,11.645393090502047,10.960420151148787
25g,compound,769539383,50,52,scale_only,V2,source_q50,mid,11.11316581,16.933916840000002,29.833172900000015,39,18.098458881512077,16.46164722029147,17.281919832049418
25g,compound,769539383,50,52,scale_only,V2,source_q50,high,11.11316581,16.933916840000002,29.833172900000015,32,39.316617722853074,29.72042536368204,25.647665894186318
25g,compound,769539383,50,52,scale_only,V2,source_q50,top10,11.11316581,16.933916840000002,29.833172900000015,11,54.938217297817275,42.31010948738708,33.3044574897263
25g,compound,769539383,50,52,scale_only,V2,target_magnitude,low,35.7375,57.56125,132.3625,37,15.402509200586175,14.364571796478781,14.14656754260416
25g,compound,769539383,50,52,scale_only,V2,target_magnitude,mid,35.7375,57.56125,132.3625,37,19.26935957979174,16.284664139072127,14.24363224021247
25g,compound,769539383,50,52,scale_only,V2,target_magnitude,high,35.7375,57.56125,132.3625,37,35.37101578582861,24.995995871186246,17.726090425683765
25g,compound,769539383,50,52,scale_only,V2,target_magnitude,top10,35.7375,57.56125,132.3625,12,55.20184223519001,43.867734272134335,39.32762283874446
25g,compound,769539383,50,52,scale_only,V2,EA,low,,,,39,32.7732015882078,23.876071902019067,20.127488314464827
25g,compound,769539383,50,52,scale_only,V2,EA,mid,,,,53,20.286039616975266,16.02097622173477,11.92841758705275
25g,compound,769539383,50,52,scale_only,V2,EA,high,,,,19,16.395186254362223,14.662896469399374,13.259067542604157
25g,compound,769539383,50,52,local_identity_shrinkage,V1,source_q50,low,4.686568047,6.303419183000001,12.577470400000005,15,5.119801303882951,3.998355324613701,3.3127321163677763
25g,compound,769539383,50,52,local_identity_shrinkage,V1,source_q50,mid,4.686568047,6.303419183000001,12.577470400000005,58,11.165189084914802,8.914310666226829,7.9288554485955025
